-8.488385465608317e8	-6.692310021700611e9	4.0727698671976976e9
6.410710234169173e8	-3.1960119576028377e8	1.998670999168066e7
1.1110210237324383e9	-5.2181131960597414e8	6.1238062655844904e7
-2.2362408803066616e9	-1.0101902662473145e10	5.152281343070753e9
8.387020318710171e8	-6.33725185059735e8	4.41542991146525e7
2.613027450877659e9	-4.861765550310963e9	4.855232516225069e9
-1.2805531979992437e9	-8.984374299894428e9	5.301192682517258e9
9.719876532679656e8	-5.740391830706176e8	5.0024549878751606e7
2.6042144291621547e9	-4.1411775285629935e9	4.627892049314326e9
-2.330005805522991e9	-1.1496125863541159e10	7.249967635444061e9
-1.4520231964825115e9	-3.386717165245266e9	9.580870515658102e8
-1.590443507710179e9	-3.8052651715936313e9	-5.0675202974273396e8
1.0800909610535958e9	-1.0188888517466693e9	8.040973193483992e7
8.738978535792241e8	-1.6802341921787858e9	1.3397549913088717e9
2.2764206762072015e9	1.1171822151588513e8	6.981800600647451e8
9.525820407392107e8	-2.6719308087158543e8	7.450867694044092e7
1.7848733354419227e9	-7.167338997987206e8	3.965144066472165e7
3.01625142409799e9	-6.404575708292051e9	7.743435682151657e9
-3.0289883374561095e9	-1.1047016602941647e10	6.290897274263514e9
1.4223612000956154e9	-7.30069106258733e8	9.995787436889406e7
4.754893620518349e9	-7.739912754649839e9	7.770987858905468e9
-1.922324643074934e9	-1.1430402084414833e10	5.493228552275369e9
8.184079876006029e8	-3.3996089667636424e8	8.631783144486675e7
8.773964371903001e8	-5.581558195210731e9	5.585158004348979e9
-1.4338329508834705e9	-6.498004523358499e9	4.517595309747906e9
6.92808877089623e8	-5.721417882765235e8	8.780152881748028e7
9.945070889756899e8	-6.952079757832985e8	9.343313630188908e7
2.92593703701019e9	1.0000189357527586e9	5.401399444113796e9
8.146278122633526e8	-5.886510541519363e8	8.135437377634346e7
-4.3405901024079e8	-1.6697382275410295e9	-1.1879668725861236e7
1.6674682687621915e9	-6.378142768147902e8	4.793632548678844e7
-3.8408692905017533e9	-6.846505931199968e9	2.871556623319433e9
4.083990877757455e9	-5.436405768079711e9	7.724259275640141e9
1.2923443384052813e9	-7.339178068484048e9	7.917758725526673e9
3.6181518949575815e9	1.8481077410661726e9	5.585796837841758e9
2.553392202771406e8	-8.107596059254227e8	-1.4898069777953732e8
8.050154240053264e8	-5.3371095721295774e8	-2.5644811411225818e7
3.0013895403871477e8	-4.0987592298133826e9	2.6740023669442377e9
4.7859919955336356e8	-4.522312587316045e9	3.4009104589682636e9
-7.98181669914948e8	-7.48366482139401e9	4.751041636616135e9
-1.5983610567817216e9	-8.05677641916912e9	4.65922461202601e9
7.229849779333639e8	-5.278083685704981e8	6.7419951188042e7
1.4663340022791114e9	-5.264363837118839e9	4.692733303510942e9
3.208389987106615e9	-3.919059793711262e8	2.0925746724531946e9
-1.0192813670984323e9	-8.838393530926497e9	5.248624210230696e9
-2.371073372003529e9	-9.808318442959528e9	4.765803382916644e9
7.12962773078323e8	-3.8060131399460495e8	-7.639180068593124e6
7.807498440126439e8	-5.098928756763161e8	4.1304765093912415e7
1.1362634013345766e9	-7.5213974534735e8	6.724468370136556e7
1.84527344484393e9	-9.518261663967258e9	8.023148422230875e9
2.0200395825813606e8	-7.541063814202782e9	5.437827804481135e9
-2.411135272173552e9	-1.044836474700058e10	5.487839940416433e9
8.408057629962826e8	-2.2375908404465577e8	7.708166139261454e7
1.1941638018699617e9	-6.960477106170775e8	5.9556707955431715e7
1.8676003667812917e9	-7.480685196254208e9	7.398590025251837e9
2.9037880459223385e9	-5.106908260850625e9	6.170140881520386e9
-3.661932664021768e8	-7.74114596378446e9	5.663613238562534e9
3.1853096332949036e8	-1.0202951453592515e9	2.2326501116717377e8
-2.193494363941261e9	-4.386124623357179e9	1.227988374651767e9
6.002642521667726e8	-1.0370080048359485e9	3.602305618778776e7
7.51345669083729e8	-9.498336820921329e8	7.463932241778854e7
9.638442266956351e8	-1.0384989600727102e9	8.098389020440161e7
-1.7750077704927392e9	-5.224892803512123e9	3.1075477478728957e9
-7.204430444117017e8	-3.8333895235960345e9	2.246894923112384e9
1.6432834794089139e9	-6.100529425554736e8	9.620723053766723e8
1.79128695378958e9	-1.0710133595785229e10	9.067863033491772e9
2.1459705040120578e9	-9.394975155395058e9	8.240338505603375e9
-1.7147068548140373e9	-9.452056362602211e9	5.057614242164932e9
1.1721261523318465e9	-8.357257870484223e8	9.377514955426078e7
3.575927180168313e9	-4.727822999933335e9	6.06238112095475e9
1.9832730102780602e9	-5.560289459292032e9	6.138371713226299e9
5.636804320201721e8	-5.844729182730031e9	5.060905602770762e9
-1.6370501211532555e9	-7.88845633932081e9	4.693882721083452e9
-7.738172072221265e8	-6.970359141497783e9	4.76285799470115e9
1.0258227673175584e9	-6.303492566018361e8	4.3712956885032766e7
1.9296631025589447e9	-5.247915836572748e8	5.2620058235637955e7
2.4561390782836657e9	-1.0874566517036207e10	8.201085189742815e9
-2.1609101564902086e9	-1.2830822697530897e10	6.195879246642373e9
7.207267779293578e8	-2.382635621035945e8	7.487731932218404e7
4.8130897345682377e8	-1.4812623863925295e9	2.2547368382505208e8
-3.624929087928421e8	-2.797579895453305e9	1.3038240718092186e9
8.683378787099494e8	-5.40065880184e8	4.8679708845457084e7
4.9535555410666e8	-1.5524560435734422e9	2.2128396558089116e8
-2.6674450207567245e8	-2.566348682501909e9	7.135751777868726e8
1.189710355077899e9	-7.970583929762216e8	-155767.9536990507
-7.305899804843086e8	-7.962981385015813e9	6.087400649831942e9
1.0570612206982142e9	-4.556522456657742e9	5.165453945843477e9
5.074917742877597e8	-4.706159832832089e9	4.811225120170263e9
-3.2432406876154423e9	-9.856954465020954e9	6.134800077481372e9
7.044985925906734e8	-4.47142218579288e8	1.326906216891809e8
7.751290317105591e8	-7.113292353686769e8	8.963927142851248e7
8.610028751775668e8	-7.09119288518107e8	1.0016554224851151e8
1.2657463601459126e9	-5.23255024027356e8	8.273423828592406e7
2.4167344367297597e9	-5.340379273916377e9	6.795721513628667e9
2.5843515413072724e9	9.642395687700069e8	3.4231455028672643e9
2.0732607500944064e9	-5.230353165586094e9	6.616736660546455e9
1.9973409176913211e9	2.6537089037657088e8	3.9444880132754073e9
2.3314315869295397e9	8.553513710629609e8	3.349778279371444e9
1.7224762066417966e9	-2.729646965446151e8	4.592834554693705e9
1.849081157767094e9	-2.3241583481386408e8	4.950582389941155e9
1.846924894536184e9	-2.294045844796039e6	4.2115657128389845e9
1.7276845307697852e9	-3.4462515317960274e8	4.846066397448544e9
2.2794078880633545e9	2.991118861419009e8	5.020301714453293e9
2.0322098601660683e9	1.064582938543573e7	4.919100570546265e9
4.159514439211325e9	2.6444391023435807e9	4.885777067720614e9
-5.70791349242748e8	-2.30262389305811e9	9.104335899495134e8
5.768000120120509e8	-5.826074411819574e8	-5.148200521520266e7
1.596545444768433e9	-6.339309075131256e9	6.2320784000967045e9
5.8954650561028e8	-9.932671017087887e9	7.489996723661337e9
-5.674266717662708e8	-5.496966327359713e9	3.289872607412038e9
1.5545307872946918e9	-6.405835355935811e8	1.975810396319946e7
8.847059306631769e8	-3.773016020662318e8	5.876023123947467e7
3.822363933060123e7	-2.8272105137260175e9	1.8665504014055324e9
1.4076413692839372e9	-8.826769614621818e8	9.707839335190073e7
1.1452242603620222e9	-7.137986160892038e8	6.944079186086453e7
4.770733597546362e9	-5.912120907867529e9	6.1255721307131195e9
9.236814806026435e8	-6.94024043991343e8	2.685473479789777e7
-3.689640303622156e8	-5.330842205473243e9	4.500121413702831e9
-1.2573750482622151e9	-7.12178864292829e9	4.1017270948749285e9
-3.600755885360989e7	-9.697653689764254e9	6.829541803167385e9
9.384010064735305e8	-7.047630781306435e8	4.903675655371714e7
2.140761044433498e9	-7.114570040718597e9	6.579028127379868e9
1.4113242621092377e9	-6.925194859492546e9	5.943738258460814e9
7.437172866132549e8	-6.682116075214628e9	5.776720852473513e9
-6.850518134753793e7	-1.8636927471262996e9	1.0270063623899423e9
8.049652577008188e8	-1.013089468792481e9	8.345543313065657e7
8.752391008309848e8	-1.0358807973601062e9	8.183420287348148e7
-1.3479946843331687e9	-1.1472180965487352e10	7.020758177871292e9
1.0012989489498192e9	-5.3640020781527495e8	7.739928586888419e7
